"","t","PM10"
"115",1496512800,5.1
"116",1496516400,7.4
"117",1496520000,4.2
"118",1496523600,2.4
"119",1496527200,5
"120",1496530800,6.7
"121",1496534400,7.4
"122",1496538000,9
"123",1496541600,11.8
"124",1496545200,11.9
"125",1496548800,13.1
"126",1496552400,13.9
"127",1496556000,13.6
"128",1496559600,13.6
"129",1496563200,13.8
"130",1496566800,10.3
"131",1496570400,11.6
"132",1496574000,8.9
"133",1496577600,11.2
"134",1496581200,12.1
"135",1496584800,9.8
"136",1496588400,10.2
"137",1496592000,8.7
"138",1496595600,10.3
"139",1496599200,8.5
"140",1496602800,10.6
"141",1496606400,9
"142",1496610000,9.7
"143",1496613600,7.9
"144",1496617200,9
"145",1496620800,8
"146",1496624400,9.3
"147",1496628000,9.7
"148",1496631600,10.2
"149",1496635200,9.4
"150",1496638800,9.9
"151",1496642400,7.3
"152",1496646000,8.7
"153",1496649600,9.3
"154",1496653200,12.1
"155",1496656800,13
"156",1496660400,9.6
"157",1496664000,12
"158",1496667600,10.9
"159",1496671200,15
"160",1496674800,10.3
"161",1496678400,8
"162",1496682000,12.9
"163",1496685600,8.4
"164",1496689200,6.9
"165",1496692800,7.1
"166",1496696400,8.8
"167",1496700000,12.7
"168",1496703600,15.3
"169",1496707200,12.4
"170",1496710800,12.4
"171",1496714400,11.8
"172",1496718000,8.3
"173",1496721600,8
"174",1496725200,9.4
"175",1496728800,11.9
"176",1496732400,12.7
"177",1496736000,9.3
"178",1496739600,8
"179",1496743200,12.3
"180",1496746800,15.5
"181",1496750400,14.6
"182",1496754000,19.1
"183",1496757600,NA
"184",1496761200,NA
"185",1496764800,22.8
"186",1496768400,27.8
"187",1496772000,8.2
"188",1496775600,10.1
"189",1496779200,14.9
"190",1496782800,15.9
"191",1496786400,16.9
"192",1496790000,14.2
"193",1496793600,12.7
"194",1496797200,11.6
"195",1496800800,12.9
"196",1496804400,11
"197",1496808000,12.3
"198",1496811600,13.6
"199",1496815200,14
"200",1496818800,17.1
"201",1496822400,19.9
"202",1496826000,19.4
"203",1496829600,14.4
"204",1496833200,14.4
"205",1496836800,10.7
"206",1496840400,10.1
"207",1496844000,13.9
"208",1496847600,15.5
"209",1496851200,14
"210",1496854800,12.3
"211",1496858400,13.2
"212",1496862000,14.2
"213",1496865600,12.4
"214",1496869200,13.7
"215",1496872800,12
"216",1496876400,9.3
"217",1496880000,10.8
"218",1496883600,10.1
"219",1496887200,11.8
"220",1496890800,6.5
"221",1496894400,8
"222",1496898000,10.8
"223",1496901600,10.1
"224",1496905200,16.2
"225",1496908800,17.8
"226",1496912400,15.3
"227",1496916000,11.3
"228",1496919600,13.4
"229",1496923200,15.8
"230",1496926800,22
"231",1496930400,15.9
"232",1496934000,18.1
"233",1496937600,17.7
"234",1496941200,19.6
"235",1496944800,14.3
"236",1496948400,25.2
"237",1496952000,17.5
"238",1496955600,17.2
"239",1496959200,17.4
"240",1496962800,21.1
"241",1496966400,11.6
"242",1496970000,17.8
"243",1496973600,15.5
"244",1496977200,13.7
"245",1496980800,18.4
"246",1496984400,20.1
"247",1496988000,14.7
"248",1496991600,19
"249",1496995200,22
"250",1496998800,19.4
"251",1497002400,17.5
"252",1497006000,17.9
"253",1497009600,16.8
"254",1497013200,24.3
"255",1497016800,18.8
"256",1497020400,12.3
"257",1497024000,12.9
"258",1497027600,12.4
"259",1497031200,11.8
"260",1497034800,11.2
"261",1497038400,11.6
"262",1497042000,12.6
"263",1497045600,12.7
"264",1497049200,13.8
"265",1497052800,16.6
"266",1497056400,15.4
"267",1497060000,12.7
"268",1497063600,12.8
"269",1497067200,14.3
"270",1497070800,15.8
"271",1497074400,18.3
"272",1497078000,17.7
"273",1497081600,14.3
"274",1497085200,13.6
"275",1497088800,9.7
"276",1497092400,10.6
"277",1497096000,12.3
"278",1497099600,11.8
"279",1497103200,11.4
"280",1497106800,11.5
"281",1497110400,11.8
"282",1497114000,11.5
"283",1497117600,11.3
"284",1497121200,10.1
"285",1497124800,10.3
"286",1497128400,15.6
"287",1497132000,15.9
"288",1497135600,25.1
"289",1497139200,24.2
"290",1497142800,22.5
"291",1497146400,19.1
"292",1497150000,14.5
"293",1497153600,18.2
"294",1497157200,16.5
"295",1497160800,16.3
"296",1497164400,17.8
"297",1497168000,16.9
"298",1497171600,16.3
"299",1497175200,16.5
"300",1497178800,14.7
"301",1497182400,13.9
"302",1497186000,13.1
"303",1497189600,13
"304",1497193200,14.1
"305",1497196800,14.8
"306",1497200400,15
"307",1497204000,14.7
"308",1497207600,17.2
"309",1497211200,28.7
"310",1497214800,26
"311",1497218400,19
"312",1497222000,19.4
"313",1497225600,17
"314",1497229200,16.4
"315",1497232800,14.8
"316",1497236400,13.2
"317",1497240000,8.8
"318",1497243600,9.3
"319",1497247200,8.1
"320",1497250800,11.6
"321",1497254400,16.9
"322",1497258000,10.7
"323",1497261600,11.2
"324",1497265200,14.3
"325",1497268800,15.2
"326",1497272400,18.3
"327",1497276000,17.3
"328",1497279600,16.2
"329",1497283200,17.1
"330",1497286800,18
"331",1497290400,18.4
"332",1497294000,18.2
"333",1497297600,19.9
"334",1497301200,18.5
"335",1497304800,18.1
"336",1497308400,19.9
"337",1497312000,21.4
"338",1497315600,16.9
"339",1497319200,18.4
"340",1497322800,17.4
"341",1497326400,16.3
"342",1497330000,16.1
"343",1497333600,17.2
"344",1497337200,20.2
"345",1497340800,21.7
"346",1497344400,23.4
"347",1497348000,24.9
"348",1497351600,22.1
"349",1497355200,21.3
"350",1497358800,21.6
"351",1497362400,22.4
"352",1497366000,25.1
"353",1497369600,24
"354",1497373200,23.8
"355",1497376800,22.9
"356",1497380400,24.7
"357",1497384000,26.1
"358",1497387600,25
"359",1497391200,21
"360",1497394800,21.3
"361",1497398400,19.6
"362",1497402000,17.3
"363",1497405600,15.6
"364",1497409200,15.1
"365",1497412800,13.9
"366",1497416400,15
"367",1497420000,14.9
"368",1497423600,20.6
"369",1497427200,19.6
"370",1497430800,18.5
"371",1497434400,19.3
"372",1497438000,23.1
"373",1497441600,22.7
"374",1497445200,24.4
"375",1497448800,19.8
"376",1497452400,19.1
"377",1497456000,21.8
"378",1497459600,19.6
"379",1497463200,19.4
"380",1497466800,18.1
"381",1497470400,15.7
"382",1497474000,13.4
"383",1497477600,13.5
"384",1497481200,12.3
"385",1497484800,13.9
"386",1497488400,15.5
"387",1497492000,14.5
"388",1497495600,13.8
"389",1497499200,18.3
"390",1497502800,18.2
"391",1497506400,17.4
"392",1497510000,19.9
"393",1497513600,23.6
"394",1497517200,24.4
"395",1497520800,26.9
"396",1497524400,24.3
"397",1497528000,22.8
"398",1497531600,23.2
"399",1497535200,19.9
"400",1497538800,22.8
"401",1497542400,26
"402",1497546000,24.2
"403",1497549600,30.3
"404",1497553200,29.7
"405",1497556800,30.4
"406",1497560400,29.2
"407",1497564000,27
"408",1497567600,24.1
"409",1497571200,22.1
"410",1497574800,21.9
"411",1497578400,19.3
"412",1497582000,20.1
"413",1497585600,19.4
"414",1497589200,18.3
"415",1497592800,17.8
"416",1497596400,20.5
"417",1497600000,16.5
"418",1497603600,16.9
"419",1497607200,14.6
"420",1497610800,15.7
"421",1497614400,16.4
"422",1497618000,14.6
"423",1497621600,16.7
"424",1497625200,16
"425",1497628800,13.1
"426",1497632400,9.9
"427",1497636000,9.7
"428",1497639600,11.6
"429",1497643200,12.8
"430",1497646800,10.2
"431",1497650400,13
"432",1497654000,11.4
"433",1497657600,13.1
"434",1497661200,11.3
"435",1497664800,10
"436",1497668400,10.1
"437",1497672000,13.5
"438",1497675600,13.4
"439",1497679200,11.5
"440",1497682800,15.4
"441",1497686400,12.8
"442",1497690000,12.3
"443",1497693600,14.3
"444",1497697200,11.2
"445",1497700800,9.8
"446",1497704400,14.3
"447",1497708000,16.9
"448",1497711600,13
"449",1497715200,12.2
"450",1497718800,13.4
"451",1497722400,11.2
"452",1497726000,11.8
"453",1497729600,12.1
"454",1497733200,13.3
"455",1497736800,15.8
"456",1497740400,14.3
"457",1497744000,14.6
"458",1497747600,13.8
"459",1497751200,12.8
"460",1497754800,11.7
"461",1497758400,10.6
"462",1497762000,12.8
"463",1497765600,11.7
"464",1497769200,13.3
"465",1497772800,13
"466",1497776400,10.3
"467",1497780000,8.8
"468",1497783600,10.7
"469",1497787200,12.3
"470",1497790800,12.7
"471",1497794400,11.6
"472",1497798000,9.7
"473",1497801600,9.9
"474",1497805200,12.8
"475",1497808800,15
"476",1497812400,16.8
"477",1497816000,19.5
"478",1497819600,20.3
"479",1497823200,18.1
"480",1497826800,16.7
"481",1497830400,17.5
"482",1497834000,19.1
"483",1497837600,20.9
"484",1497841200,22.8
"485",1497844800,22.8
"486",1497848400,24.7
"487",1497852000,24.2
"488",1497855600,26.2
"489",1497859200,27.3
"490",1497862800,30.6
"491",1497866400,29.9
"492",1497870000,29.1
"493",1497873600,31.4
"494",1497877200,41.4
"495",1497880800,25.4
"496",1497884400,26.3
"497",1497888000,23.1
"498",1497891600,27.6
"499",1497895200,26.8
"500",1497898800,25.2
"501",1497902400,20.6
"502",1497906000,18.1
"503",1497909600,18.2
"504",1497913200,16.8
"505",1497916800,16.5
"506",1497920400,12.4
"507",1497924000,15.4
"508",1497927600,16.6
"509",1497931200,17.4
"510",1497934800,17
"511",1497938400,16.5
"512",1497942000,21.8
"513",1497945600,22
"514",1497949200,20.3
"515",1497952800,22.2
"516",1497956400,22.6
"517",1497960000,22.9
"518",1497963600,23
"519",1497967200,22.3
"520",1497970800,25.6
"521",1497974400,24.6
"522",1497978000,23.5
"523",1497981600,24.7
"524",1497985200,31.6
"525",1497988800,31.8
"526",1497992400,28.6
"527",1497996000,26.2
"528",1497999600,23.9
"529",1498003200,23.3
"530",1498006800,21.8
"531",1498010400,21.6
"532",1498014000,20.4
"533",1498017600,20.4
"534",1498021200,20.3
"535",1498024800,20.4
"536",1498028400,25.4
"537",1498032000,25.2
"538",1498035600,26.9
"539",1498039200,28
"540",1498042800,29.2
"541",1498046400,27.1
"542",1498050000,25.1
"543",1498053600,21.6
"544",1498057200,21.8
"545",1498060800,24
"546",1498064400,23.2
"547",1498068000,26.1
"548",1498071600,24.4
"549",1498075200,23.7
"550",1498078800,19.9
"551",1498082400,22.7
"552",1498086000,NA
"553",1498089600,25.9
"554",1498093200,26.6
"555",1498096800,23.2
"556",1498100400,23.9
"557",1498104000,24.2
"558",1498107600,25.1
"559",1498111200,26.8
"560",1498114800,28.6
"561",1498118400,30.1
"562",1498122000,31.8
"563",1498125600,32
"564",1498129200,29.5
"565",1498132800,29.3
"566",1498136400,26.3
"567",1498140000,25.9
"568",1498143600,26.6
"569",1498147200,24.9
"570",1498150800,25.9
"571",1498154400,22
"572",1498158000,23.9
"573",1498161600,27.4
"574",1498165200,35.4
"575",1498168800,44.6
"576",1498172400,30.9
"577",1498176000,24.6
"578",1498179600,21.7
"579",1498183200,17.2
"580",1498186800,13.6
"581",1498190400,11.1
"582",1498194000,12.8
"583",1498197600,14.4
"584",1498201200,16.1
"585",1498204800,18.7
"586",1498208400,17.5
"587",1498212000,11.9
"588",1498215600,12.7
"589",1498219200,11.3
"590",1498222800,13.5
"591",1498226400,12.3
"592",1498230000,14.4
"593",1498233600,15.5
"594",1498237200,9.9
"595",1498240800,9.4
"596",1498244400,12.7
"597",1498248000,11.7
"598",1498251600,11.9
"599",1498255200,11.9
"600",1498258800,12.8
"601",1498262400,14.4
"602",1498266000,12.5
"603",1498269600,13.1
"604",1498273200,12.4
"605",1498276800,11.6
"606",1498280400,11.5
"607",1498284000,13.3
"608",1498287600,11.5
"609",1498291200,14.7
"610",1498294800,14
"611",1498298400,15.3
"612",1498302000,15.4
"613",1498305600,17.2
"614",1498309200,18.5
"615",1498312800,16.2
"616",1498316400,12.6
"617",1498320000,10.5
"618",1498323600,12.2
"619",1498327200,13.2
"620",1498330800,15.8
"621",1498334400,18.7
"622",1498338000,13
"623",1498341600,14.1
"624",1498345200,28.2
"625",1498348800,16.4
"626",1498352400,13.2
"627",1498356000,15.8
"628",1498359600,14
"629",1498363200,12.7
"630",1498366800,13.3
"631",1498370400,13.3
"632",1498374000,12.8
"633",1498377600,12
"634",1498381200,12.6
"635",1498384800,11.3
"636",1498388400,13.2
"637",1498392000,13.8
"638",1498395600,13.7
"639",1498399200,10.9
"640",1498402800,12.9
"641",1498406400,14.8
"642",1498410000,12.3
"643",1498413600,10.8
"644",1498417200,13.8
"645",1498420800,15.3
"646",1498424400,19.6
"647",1498428000,14.6
"648",1498431600,15.3
"649",1498435200,14.8
"650",1498438800,17
"651",1498442400,14.9
"652",1498446000,15.4
"653",1498449600,18
"654",1498453200,17.1
"655",1498456800,17
"656",1498460400,19.3
"657",1498464000,20
"658",1498467600,17.5
"659",1498471200,16.5
"660",1498474800,15
"661",1498478400,14.5
"662",1498482000,16.9
"663",1498485600,18.9
"664",1498489200,19.1
"665",1498492800,17.6
"666",1498496400,14.2
"667",1498500000,15.1
"668",1498503600,12.6
"669",1498507200,11.5
"670",1498510800,12.2
"671",1498514400,14
"672",1498518000,13.7
"673",1498521600,16
"674",1498525200,16.5
"675",1498528800,15.5
"676",1498532400,15.4
"677",1498536000,18.6
"678",1498539600,19.9
"679",1498543200,23.3
"680",1498546800,23.3
"681",1498550400,24.3
"682",1498554000,23.3
"683",1498557600,24.8
"684",1498561200,20.3
"685",1498564800,20.6
"686",1498568400,22
"687",1498572000,20.7
"688",1498575600,20.7
"689",1498579200,22.3
"690",1498582800,13.6
"691",1498586400,12.2
"692",1498590000,8.3
"693",1498593600,7.2
"694",1498597200,9
"695",1498600800,8.2
"696",1498604400,8.4
"697",1498608000,8
"698",1498611600,9.3
"699",1498615200,10.4
"700",1498618800,12
"701",1498622400,12.4
"702",1498626000,10.2
"703",1498629600,9.9
"704",1498633200,10.2
"705",1498636800,8.4
"706",1498640400,5.8
"707",1498644000,7.3
"708",1498647600,10.8
"709",1498651200,14
"710",1498654800,10.3
"711",1498658400,7.1
"712",1498662000,8.8
"713",1498665600,5.3
"714",1498669200,NA
"715",1498672800,NA
"716",1498676400,NA
"717",1498680000,NA
"718",1498683600,NA
"719",1498687200,NA
