"","t","PM25"
"165",1496692800,4.3
"166",1496696400,13
"167",1496700000,16.3
"168",1496703600,1.6
"169",1496707200,1.9
"170",1496710800,4
"171",1496714400,4.3
"172",1496718000,4.2
"173",1496721600,1.7
"174",1496725200,3.5
"175",1496728800,4.9
"176",1496732400,4
"177",1496736000,2.1
"178",1496739600,4.5
"179",1496743200,2.6
"180",1496746800,1.3
"181",1496750400,7.6
"182",1496754000,9.4
"183",1496757600,4.8
"184",1496761200,5.5
"185",1496764800,8.3
"186",1496768400,7.5
"187",1496772000,6.2
"188",1496775600,5.3
"189",1496779200,6.7
"190",1496782800,4.2
"191",1496786400,7.4
"192",1496790000,3.5
"193",1496793600,4
"194",1496797200,4.2
"195",1496800800,2.2
"196",1496804400,4.2
"197",1496808000,3.7
"198",1496811600,0.2
"199",1496815200,1.6
"200",1496818800,9.2
"201",1496822400,5.1
"202",1496826000,5.8
"203",1496829600,4.3
"204",1496833200,3.1
"205",1496836800,5.9
"206",1496840400,5.2
"207",1496844000,4
"208",1496847600,8.2
"209",1496851200,2.6
"210",1496854800,5.9
"211",1496858400,9.5
"212",1496862000,7.3
"213",1496865600,6.5
"214",1496869200,3.8
"215",1496872800,7.1
"216",1496876400,7.3
"217",1496880000,4.2
"218",1496883600,6
"219",1496887200,6.5
"220",1496890800,5.5
"221",1496894400,1.3
"222",1496898000,4.4
"223",1496901600,11.5
"224",1496905200,12.3
"225",1496908800,10.5
"226",1496912400,11.2
"227",1496916000,11.6
"228",1496919600,7.5
"229",1496923200,7.7
"230",1496926800,9.6
"231",1496930400,9.6
"232",1496934000,6
"233",1496937600,7.8
"234",1496941200,8.2
"235",1496944800,8.5
"236",1496948400,7.8
"237",1496952000,9
"238",1496955600,4.8
"239",1496959200,7.7
"240",1496962800,5.4
"241",1496966400,12.3
"242",1496970000,7.2
"243",1496973600,13.5
"244",1496977200,14
"245",1496980800,5.8
"246",1496984400,11
"247",1496988000,18.5
"248",1496991600,17.4
"249",1496995200,18.2
"250",1496998800,17.9
"251",1497002400,13
"252",1497006000,12.8
"253",1497009600,11.8
"254",1497013200,15.1
"255",1497016800,11.5
"256",1497020400,14.6
"257",1497024000,14.2
"258",1497027600,10.5
"259",1497031200,8.7
"260",1497034800,8.5
"261",1497038400,9
"262",1497042000,5.5
"263",1497045600,7.4
"264",1497049200,5.6
"265",1497052800,11.5
"266",1497056400,13.1
"267",1497060000,10.7
"268",1497063600,9.3
"269",1497067200,10.8
"270",1497070800,10.1
"271",1497074400,8.3
"272",1497078000,5.8
"273",1497081600,11.7
"274",1497085200,11.6
"275",1497088800,9.2
"276",1497092400,9.8
"277",1497096000,9.5
"278",1497099600,8.7
"279",1497103200,7.6
"280",1497106800,8.4
"281",1497110400,10.4
"282",1497114000,8
"283",1497117600,7.5
"284",1497121200,4.1
"285",1497124800,5.9
"286",1497128400,9.2
"287",1497132000,11.6
"288",1497135600,12.2
"289",1497139200,11.6
"290",1497142800,11.7
"291",1497146400,13.9
"292",1497150000,7.6
"293",1497153600,8.5
"294",1497157200,9.9
"295",1497160800,9.4
"296",1497164400,10.9
"297",1497168000,10.5
"298",1497171600,10.6
"299",1497175200,13.4
"300",1497178800,11.8
"301",1497182400,9.6
"302",1497186000,10.9
"303",1497189600,9.3
"304",1497193200,7.4
"305",1497196800,8.1
"306",1497200400,11.4
"307",1497204000,11.9
"308",1497207600,10.2
"309",1497211200,12
"310",1497214800,13.4
"311",1497218400,12.6
"312",1497222000,9
"313",1497225600,13.4
"314",1497229200,10.4
"315",1497232800,8.3
"316",1497236400,6.4
"317",1497240000,7.1
"318",1497243600,5
"319",1497247200,4.4
"320",1497250800,4.8
"321",1497254400,5.4
"322",1497258000,6
"323",1497261600,9.4
"324",1497265200,8.6
"325",1497268800,8.8
"326",1497272400,9.6
"327",1497276000,10
"328",1497279600,8.6
"329",1497283200,11.9
"330",1497286800,10.1
"331",1497290400,8.4
"332",1497294000,12
"333",1497297600,8.3
"334",1497301200,10.8
"335",1497304800,11.8
"336",1497308400,13.8
"337",1497312000,14.5
"338",1497315600,12.5
"339",1497319200,12
"340",1497322800,11.9
"341",1497326400,8.5
"342",1497330000,11.5
"343",1497333600,9.8
"344",1497337200,12.9
"345",1497340800,21.2
"346",1497344400,20.7
"347",1497348000,17.1
"348",1497351600,16.6
"349",1497355200,18.6
"350",1497358800,17.8
"351",1497362400,15.4
"352",1497366000,17.8
"353",1497369600,21
"354",1497373200,16.4
"355",1497376800,16.4
"356",1497380400,19
"357",1497384000,17.5
"358",1497387600,19.9
"359",1497391200,15.5
"360",1497394800,15.1
"361",1497398400,10.6
"362",1497402000,9.5
"363",1497405600,9.8
"364",1497409200,6.7
"365",1497412800,9.6
"366",1497416400,9.5
"367",1497420000,11.7
"368",1497423600,13.5
"369",1497427200,13.7
"370",1497430800,12.5
"371",1497434400,11.6
"372",1497438000,10.5
"373",1497441600,13.7
"374",1497445200,14.1
"375",1497448800,15.9
"376",1497452400,19.4
"377",1497456000,17.4
"378",1497459600,17
"379",1497463200,16.3
"380",1497466800,14.4
"381",1497470400,10
"382",1497474000,8.2
"383",1497477600,6
"384",1497481200,6.4
"385",1497484800,10.9
"386",1497488400,9.9
"387",1497492000,6.9
"388",1497495600,10.2
"389",1497499200,10.8
"390",1497502800,7.4
"391",1497506400,13.1
"392",1497510000,12.8
"393",1497513600,14.8
"394",1497517200,13.8
"395",1497520800,17.6
"396",1497524400,19.3
"397",1497528000,16.7
"398",1497531600,16.5
"399",1497535200,15.9
"400",1497538800,12.1
"401",1497542400,12.7
"402",1497546000,11.6
"403",1497549600,15
"404",1497553200,17
"405",1497556800,17.8
"406",1497560400,15.2
"407",1497564000,14.6
"408",1497567600,15.3
"409",1497571200,14.7
"410",1497574800,11.9
"411",1497578400,9.6
"412",1497582000,8.8
"413",1497585600,8.1
"414",1497589200,10.3
"415",1497592800,11
"416",1497596400,9.9
"417",1497600000,11.2
"418",1497603600,4.2
"419",1497607200,6.8
"420",1497610800,8.5
"421",1497614400,6.8
"422",1497618000,3.9
"423",1497621600,7.6
"424",1497625200,7.5
"425",1497628800,5.1
"426",1497632400,6.5
"427",1497636000,6.9
"428",1497639600,5.8
"429",1497643200,3.4
"430",1497646800,3.2
"431",1497650400,2.9
"432",1497654000,4.7
"433",1497657600,4.3
"434",1497661200,4.3
"435",1497664800,4
"436",1497668400,2.9
"437",1497672000,3.3
"438",1497675600,4.1
"439",1497679200,6.6
"440",1497682800,7.5
"441",1497686400,4.1
"442",1497690000,7.9
"443",1497693600,6.7
"444",1497697200,9
"445",1497700800,6
"446",1497704400,7.7
"447",1497708000,8
"448",1497711600,7.3
"449",1497715200,9.3
"450",1497718800,7.3
"451",1497722400,8
"452",1497726000,6.5
"453",1497729600,9.5
"454",1497733200,11.1
"455",1497736800,8.6
"456",1497740400,14.6
"457",1497744000,11.7
"458",1497747600,12.6
"459",1497751200,9.5
"460",1497754800,8.4
"461",1497758400,5.8
"462",1497762000,7.1
"463",1497765600,8.2
"464",1497769200,7.3
"465",1497772800,9.9
"466",1497776400,8.2
"467",1497780000,9.6
"468",1497783600,9
"469",1497787200,6.7
"470",1497790800,6
"471",1497794400,8.2
"472",1497798000,6.7
"473",1497801600,9.7
"474",1497805200,11.4
"475",1497808800,7.8
"476",1497812400,9.5
"477",1497816000,10.5
"478",1497819600,8.1
"479",1497823200,10.2
"480",1497826800,10.4
"481",1497830400,10.6
"482",1497834000,10.2
"483",1497837600,11.2
"484",1497841200,13
"485",1497844800,14.9
"486",1497848400,15.7
"487",1497852000,13.5
"488",1497855600,14.2
"489",1497859200,14.4
"490",1497862800,12.3
"491",1497866400,9.6
"492",1497870000,12.6
"493",1497873600,11.8
"494",1497877200,15.2
"495",1497880800,14.8
"496",1497884400,17.1
"497",1497888000,15.9
"498",1497891600,16.4
"499",1497895200,15.8
"500",1497898800,14.1
"501",1497902400,15.9
"502",1497906000,12.7
"503",1497909600,9.7
"504",1497913200,7.4
"505",1497916800,6.2
"506",1497920400,NA
"507",1497924000,NA
"508",1497927600,14.3
"509",1497931200,12.6
"510",1497934800,10.9
"511",1497938400,12.4
"512",1497942000,13.1
"513",1497945600,17.7
"514",1497949200,14.9
"515",1497952800,13.4
"516",1497956400,14.6
"517",1497960000,16.4
"518",1497963600,14.8
"519",1497967200,15.4
"520",1497970800,18.4
"521",1497974400,18.5
"522",1497978000,18.9
"523",1497981600,18.1
"524",1497985200,20.3
"525",1497988800,20.8
"526",1497992400,15.5
"527",1497996000,14.4
"528",1497999600,17.6
"529",1498003200,14.8
"530",1498006800,15.4
"531",1498010400,11.5
"532",1498014000,13.3
"533",1498017600,11.7
"534",1498021200,16.1
"535",1498024800,23.1
"536",1498028400,23.3
"537",1498032000,25.5
"538",1498035600,23.9
"539",1498039200,19.6
"540",1498042800,21.4
"541",1498046400,20.5
"542",1498050000,21.5
"543",1498053600,16.3
"544",1498057200,17.1
"545",1498060800,20.5
"546",1498064400,21.8
"547",1498068000,17.7
"548",1498071600,18
"549",1498075200,16.8
"550",1498078800,12.5
"551",1498082400,11.3
"552",1498086000,10
"553",1498089600,15.8
"554",1498093200,15.6
"555",1498096800,13.2
"556",1498100400,17.1
"557",1498104000,13.7
"558",1498107600,14.3
"559",1498111200,17.7
"560",1498114800,23
"561",1498118400,22.3
"562",1498122000,18.1
"563",1498125600,18.7
"564",1498129200,18
"565",1498132800,19.9
"566",1498136400,17.6
"567",1498140000,19.2
"568",1498143600,20.2
"569",1498147200,20.4
"570",1498150800,17.9
"571",1498154400,17.9
"572",1498158000,15.4
"573",1498161600,17.9
"574",1498165200,22.6
"575",1498168800,23
"576",1498172400,14.5
"577",1498176000,13.6
"578",1498179600,13.1
"579",1498183200,10.9
"580",1498186800,6.1
"581",1498190400,4.5
"582",1498194000,6.6
"583",1498197600,9.7
"584",1498201200,8.5
"585",1498204800,8.3
"586",1498208400,12.2
"587",1498212000,13.8
"588",1498215600,6.8
"589",1498219200,5.9
"590",1498222800,8.7
"591",1498226400,5.5
"592",1498230000,6.7
"593",1498233600,2.5
"594",1498237200,6.5
"595",1498240800,7.8
"596",1498244400,10
"597",1498248000,6.6
"598",1498251600,7.1
"599",1498255200,5.9
"600",1498258800,6.8
"601",1498262400,6.3
"602",1498266000,3.8
"603",1498269600,4.1
"604",1498273200,1.2
"605",1498276800,7.3
"606",1498280400,8.7
"607",1498284000,7.7
"608",1498287600,13.1
"609",1498291200,10
"610",1498294800,9.7
"611",1498298400,9.6
"612",1498302000,4.5
"613",1498305600,8.3
"614",1498309200,5.8
"615",1498312800,0.5
"616",1498316400,5.9
"617",1498320000,5
"618",1498323600,4.5
"619",1498327200,2.5
"620",1498330800,4
"621",1498334400,5.7
"622",1498338000,4.7
"623",1498341600,6.4
"624",1498345200,6
"625",1498348800,2.5
"626",1498352400,10.6
"627",1498356000,4.5
"628",1498359600,8.9
"629",1498363200,8.4
"630",1498366800,9.5
"631",1498370400,11.2
"632",1498374000,8.9
"633",1498377600,8.2
"634",1498381200,7.4
"635",1498384800,7.1
"636",1498388400,5.8
"637",1498392000,5.3
"638",1498395600,6.6
"639",1498399200,11.1
"640",1498402800,9.9
"641",1498406400,9.9
"642",1498410000,7.9
"643",1498413600,8.9
"644",1498417200,5.4
"645",1498420800,4.1
"646",1498424400,7.9
"647",1498428000,11
"648",1498431600,10.3
"649",1498435200,12.2
"650",1498438800,12.1
"651",1498442400,17.9
"652",1498446000,8.9
"653",1498449600,5.9
"654",1498453200,12.6
"655",1498456800,12.6
"656",1498460400,18.5
"657",1498464000,20.1
"658",1498467600,14.4
"659",1498471200,14.9
"660",1498474800,16.7
"661",1498478400,9
"662",1498482000,9.3
"663",1498485600,10.9
"664",1498489200,18.3
"665",1498492800,14.3
"666",1498496400,15.8
"667",1498500000,12.8
"668",1498503600,9.4
"669",1498507200,11
"670",1498510800,10.2
"671",1498514400,13.1
"672",1498518000,12.8
"673",1498521600,10.6
"674",1498525200,11.9
"675",1498528800,10.1
"676",1498532400,12.5
"677",1498536000,13.1
"678",1498539600,12.5
"679",1498543200,18.3
"680",1498546800,15.2
"681",1498550400,11.1
"682",1498554000,18.3
"683",1498557600,13.9
"684",1498561200,15
"685",1498564800,15.1
"686",1498568400,15.2
"687",1498572000,12.7
"688",1498575600,14.8
"689",1498579200,9.4
"690",1498582800,11.1
"691",1498586400,10.8
"692",1498590000,8.8
"693",1498593600,4.9
"694",1498597200,3
"695",1498600800,3.5
"696",1498604400,4.6
"697",1498608000,2
"698",1498611600,2
"699",1498615200,2.9
"700",1498618800,1.8
"701",1498622400,2.1
"702",1498626000,3.7
"703",1498629600,6.1
"704",1498633200,5.7
"705",1498636800,7.7
"706",1498640400,7
"707",1498644000,3.8
"708",1498647600,9
"709",1498651200,5.6
"710",1498654800,2
"711",1498658400,0.2
"712",1498662000,NA
"713",1498665600,NA
"714",1498669200,NA
"715",1498672800,NA
"716",1498676400,NA
"717",1498680000,NA
"718",1498683600,NA
"719",1498687200,NA
